target,model,rmse,mae,r2,rmse_ci_low,rmse_ci_high
CASTHMA,Simple LR (1 feat),1.0009110741228153,0.7880006913875667,-0.015772600406230408,0.9517408770530001,1.0418921695904213
CASTHMA,"Multiple LR (Ridge, numeric)",5.302360022971763,0.8974660735297326,-27.506502082927117,1.967984903186372,7.606542636674504
CASTHMA,"Multiple LR (Ridge, full)",5.302360022971763,0.8974660735297326,-27.506502082927117,1.967984903186372,7.606542636674504
CASTHMA,Ridge (tuned),0.7266509118268512,0.5355813696981332,0.4646261543679826,0.6706469330769699,0.7747280019460708
CASTHMA,Lasso (tuned),0.6331813282843999,0.50091028824722,0.593498919375308,0.6048936991743145,0.652456298209843
CASTHMA,ElasticNet (tuned),0.6390115492160201,0.5010990875705845,0.5859784754496784,0.6103791619517007,0.6643917727983235
CASTHMA,XGBoost (tuned),0.3956221079478153,0.30640859509846574,0.8413037697191661,0.3782899834886645,0.41456424269729997
